canonical_key,name,repo_full_name,repo_url,path,description,license,stars,forks,pushed_at,archived,discovery_source,overall_score,quality_score,security_score,maintenance_score,adoption_score,spec_valid
chnlich/charlie-bot:skills/perfetto,perfetto,chnlich/charlie-bot,https://github.com/chnlich/charlie-bot,skills/perfetto,"Use when the user wants to view, inspect, or share Perfetto/Chrome trace files -- triggered by words like ""trace"", ""perf"", ""perfetto"", ""profiling"", ""trace viewer"", or when dealing with trace JSON files from training runs.",MIT,6,1,2026-09-11T19:18:02+00:00,False,"repo-search:""agent skills"" orchestration in:name,description,readme",100,100,100,100,31,True
chnlich/charlie-bot:skills/plan-approval,plan-approval,chnlich/charlie-bot,https://github.com/chnlich/charlie-bot,skills/plan-approval,"Enforces explicit user approval at the CharlieBot master-to-user boundary. Use only when the CharlieBot master is producing an understanding page, presenting a plan, receiving plan feedback, or preparing to delegate implementation.",MIT,6,1,2026-09-11T19:18:02+00:00,False,"repo-search:""agent skills"" orchestration in:name,description,readme",100,100,100,100,31,True
chnlich/charlie-bot:skills/slack,slack,chnlich/charlie-bot,https://github.com/chnlich/charlie-bot,skills/slack,"This skill should be used when the user asks to read Slack messages, search Slack conversations, look up Slack users, check DMs, or interact with the Slack workspace in any way.",MIT,6,1,2026-09-11T19:18:02+00:00,False,"repo-search:""agent skills"" orchestration in:name,description,readme",100,100,100,100,31,True
chnlich/charlie-bot:skills/writing-style,writing-style,chnlich/charlie-bot,https://github.com/chnlich/charlie-bot,skills/writing-style,"Genre style packs for code, READMEs, commits and PRs, bug reports, article shares, and coordination messages. Load the matching genre file at its writing moment. General prose rules live in the master prompt's Writing Style section.",MIT,6,1,2026-09-11T19:18:02+00:00,False,"repo-search:""agent skills"" orchestration in:name,description,readme",100,100,100,100,31,True
christiandoxa/prodex:skills/prodex-session-prompt-write,prodex-session-prompt-write,christiandoxa/prodex,https://github.com/christiandoxa/prodex,skills/prodex-session-prompt-write,Safely write a user prompt to and observe an already-running plain prodex s session through its default expose MCP bridge.,Apache-2.0,49,8,2026-09-11T12:36:34+00:00,False,"repo-search:""agent skills"" translation in:name,description,readme",100,100,100,100,55,True
christopher-schulze/reconc:skills/reconc,reconc,Christopher-Schulze/reconc,https://github.com/Christopher-Schulze/reconc,skills/reconc,"Use when a coding agent should bootstrap, maintain, or obey reconc repository policy. Covers the Repository Control Compiler, install/build choice, minimal daily loop, truthful evidence collection, policy checks, remediation, task-finish gates, CI/release use, and registry-backed platform enforcement limits without adding heavy process or option sprawl.",MIT,1,0,2026-09-11T12:35:50+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,17,True
chronoaiproject/nyx-skills:chatgpt-image-short-video,chatgpt-image-short-video,ChronoAIProject/nyx-skills,https://github.com/ChronoAIProject/nyx-skills,chatgpt-image-short-video,"Method for producing short vertical videos from ChatGPT image generation through a fixed browser tab, local TTS narration, timed subtitle burn-in, cover exports, and a manifest. Use when an operator needs a reproducible image-to-short workflow with pinned session consistency, per-beat visual prompts, 1080x1920 safe-area rules, local ffmpeg/PIL assembly, and private access kept outside the skill.",MIT,0,0,2026-09-12T14:04:06+00:00,False,"repo-search:""SKILL.md"" in:readme",96,92,100,100,10,True
chronoaiproject/nyx-skills:public-copy-release-guard,public-copy-release-guard,ChronoAIProject/nyx-skills,https://github.com/ChronoAIProject/nyx-skills,public-copy-release-guard,"Portable checklist for gating public-facing copy before release. Use when captions, posts, manifests, topics, titles, or launch copy must be checked for generic AI wording, leaked internal labels, forbidden experiment or tool names, platform topic allowlists, CTA spam, and unsupported overclaims.",MIT,0,0,2026-09-12T14:04:06+00:00,False,"repo-search:""SKILL.md"" in:readme",96,92,100,100,10,True
chronoaiproject/nyx-skills:research-claim-fidelity-reviewer,research-claim-fidelity-reviewer,ChronoAIProject/nyx-skills,https://github.com/ChronoAIProject/nyx-skills,research-claim-fidelity-reviewer,"Severity-weighted BLOCK, WARN, OK reviewer method for technical and research posts. Use when reviewing X threads, announcements, captions, or launch copy for hook strength, thread arc, generic AI vocabulary, source fidelity, claim support, numeric-claim verification, and thread format before recommending publish.",MIT,0,0,2026-09-12T14:04:06+00:00,False,"repo-search:""SKILL.md"" in:readme",96,92,100,100,10,True
chronoaiproject/nyx-skills:source-grounded-research-announcement,source-grounded-research-announcement,ChronoAIProject/nyx-skills,https://github.com/ChronoAIProject/nyx-skills,source-grounded-research-announcement,"Method for drafting and reviewing source-anchored research or technical announcements, especially X threads or short posts. Use when public copy must distinguish claimed from not claimed, attach every technical claim to an artifact anchor, avoid overclaiming, remove generic AI phrasing, and require dry-run plus human approval before live publishing.",MIT,0,0,2026-09-12T14:04:06+00:00,False,"repo-search:""SKILL.md"" in:readme",96,92,100,100,10,True
cloudposse/atmos:.claude/skills/atmos-asciicast,atmos-asciicast,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/atmos-asciicast,"Create and update Atmos repository asciicast demos for internal documentation, website publishing, and CastPlayer embeds.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/atmos-core-component-development,atmos-core-component-development,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/atmos-core-component-development,"Atmos CORE contributor guide for adding/modifying a component TYPE in the Go codebase (terraform/helmfile/packer/ansible/container): the component registry & provider, the CLI command group, the describe/list type whitelist, custom-component inheritance & deep-merge, schema, and tests. NOT for authoring user components in stacks (that is the atmos-components skill).",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/changelog,changelog,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/changelog,"Blog post authoring for Atmos: MDX template, frontmatter, website/blog/tags.yml and authors.yml rules, problem-first framing, backtick-opening ban, optional cast embeds, and no-Go-internals leakage. Invoke when writing, editing, or reviewing a website/blog/*.mdx changelog post.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/component-development,component-development,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/component-development,"Atmos core component development: adding or changing native component types, component registry providers, commands, stack schema, docs, examples, DAG/affected behavior, auth, hooks, source/provisioning, and tests",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/docs,docs,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/docs,"Docs: contributor documentation conventions for Atmos website docs, CLI command docs, configuration pages, action cards, changelog, roadmap, and stale-content checks",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/field-test,field-test,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/field-test,"Hands-on manual DX test pass of a feature or CLI command: read the real implementation and tests, hypothesize plausible user misunderstandings and misuse automated tests don't cover, build durable fixtures, execute for real against real state, and report ranked findings. Investigation only — never fixes anything found. Defaults to testing whatever the current branch changed vs its base branch when no explicit target is given. Invoke on explicit requests like 'field test X' / 'do a DX test pass on X' / 'find vibe-coded slop in X' / 'field test this branch'.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/roadmap,roadmap,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/roadmap,"Maintain and update the Atmos roadmap page (website/src/data/roadmap.js): milestone/initiative/quarter schema, progress-percentage math, the curated featured[] cap (max 6, never auto-modified), and the no-changelog-for-internal-refactors gate. Invoke when adding/updating milestones, initiatives, or quarters, or linking a milestone to a changelog post.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/security-remediate,security-remediate,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/security-remediate,Fix open Dependabot and CodeQL/code-scanning alerts directly on the current branch. Triggered automatically by the security-remediate-trigger PostToolUse hook after a git push where GitHub reports open vulnerabilities; can also be invoked manually. Never opens a new PR or issue - commits land on the branch that's already open.,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-analyze,speckit-analyze,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-analyze,"Perform a non-destructive cross-artifact consistency and quality analysis across spec.md, plan.md, and tasks.md after task generation.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-checklist,speckit-checklist,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-checklist,Generate a custom checklist for the current feature based on user requirements.,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-clarify,speckit-clarify,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-clarify,Identify underspecified areas in the current feature spec by asking up to 5 highly targeted clarification questions and encoding answers back into the spec.,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-constitution,speckit-constitution,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-constitution,"Create or update the project constitution from interactive or provided principle inputs, ensuring all dependent templates stay in sync.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-git-commit,speckit-git-commit,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-git-commit,Auto-commit changes after a Spec Kit command completes,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-git-feature,speckit-git-feature,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-git-feature,Create a feature branch with sequential or timestamp numbering,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-git-initialize,speckit-git-initialize,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-git-initialize,Initialize a Git repository with an initial commit,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-git-remote,speckit-git-remote,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-git-remote,Detect Git remote URL for GitHub integration,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-git-validate,speckit-git-validate,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-git-validate,Validate current branch follows feature branch naming conventions,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-implement,speckit-implement,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-implement,Execute the implementation plan by processing and executing all tasks defined in tasks.md,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-plan,speckit-plan,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-plan,Execute the implementation planning workflow using the plan template to generate design artifacts.,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-specify,speckit-specify,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-specify,Create or update the feature specification from a natural language feature description.,Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-tasks,speckit-tasks,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-tasks,"Generate an actionable, dependency-ordered tasks.md for the feature based on available design artifacts.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:.claude/skills/speckit-taskstoissues,speckit-taskstoissues,cloudposse/atmos,https://github.com/cloudposse/atmos,.claude/skills/speckit-taskstoissues,"Convert existing tasks into actionable, dependency-ordered GitHub issues for the feature based on available design artifacts.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-aws-compliance,atmos-aws-compliance,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-aws-compliance,"AWS compliance commands in Atmos: atmos aws compliance report, Security Hub standards, CIS AWS, PCI DSS, SOC2, HIPAA, NIST, report formats, AI summaries",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-aws-ecr,atmos-aws-ecr,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-aws-ecr,"AWS ECR commands in Atmos: atmos aws ecr login, ECR auth integrations, Docker credential writes, registry login via identity or explicit registry",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-aws-eks,atmos-aws-eks,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-aws-eks,"AWS EKS commands in Atmos: atmos aws eks update-kubeconfig, atmos aws eks token, kubeconfig generation, kubectl exec credentials, EKS auth integrations",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-aws-security,atmos-aws-security,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-aws-security,"AWS security finding analysis: analyze findings, map to Atmos components/stacks, generate structured remediation with exact Terraform changes and deploy commands",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-components,atmos-components,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-components,"Component architecture: Terraform root modules, remote source provisioning, abstract components, component inheritance, versioning, mixins, catalog patterns",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-design-patterns,atmos-design-patterns,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-design-patterns,"Design patterns: stack organization, component catalogs, inheritance, configuration composition, version management, layered configuration",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-diagnostics,atmos-diagnostics,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-diagnostics,"Atmos diagnostics: machine-readable JSONL event streams, diagnostics.enabled/file/include_output, subprocess start/end/output events, masking, and debugging Atmos execution",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-helmfile,atmos-helmfile,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-helmfile,"Helmfile orchestration: sync/apply/destroy/diff, Kubernetes deployments, varfile generation, EKS integration, source management",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-introspection,atmos-introspection,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-introspection,"Introspection & Querying: describe/list commands, config filtering, workspace introspection, dependency graphs, YQ integration, --help=<topic> scoped CLI help",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-profiles,atmos-profiles,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-profiles,"Atmos profiles: profile directories, --profile and ATMOS_PROFILE activation, profile merge behavior, environment switching, and routing profile-specific auth/toolchain/config overrides",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-project-layout,atmos-project-layout,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-project-layout,"Atmos project layout: base_path, relative path resolution, root stacks/components/workflows/schemas directories, atmos.d modular config, and repository path conventions",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-scaffold,atmos-scaffold,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-scaffold,"Scaffold templates: authoring scaffold.yaml, form fields (types, validation, conditional when:), conditional file generation, step-backed hooks (pre/post-generate), update-safe 3-way merge, and atmos scaffold generate/list/validate",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-settings,atmos-settings,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-settings,"Atmos global settings: settings, logs, errors, env, docs, metadata, version requirements, terminal behavior, telemetry, experimental flags, and non-subsystem atmos.yaml options",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-stores,atmos-stores,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-stores,"Store backends: AWS SSM, AWS Secrets Manager, Azure Key Vault, Google Secret Manager, Redis, Artifactory configuration, hooks integration, cross-component data sharing, atmos store CLI CRUD, type: store workflow step",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-templates,atmos-templates,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-templates,"Go templates: Sprig/Gomplate functions, Atmos's own collectKeys, atmos.Component, atmos.GomplateDatasource, atmos.Store, template configuration, evaluations",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-terraform-state-migrations,atmos-terraform-state-migrations,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-terraform-state-migrations,"Terraform state migration workflow with tfmigrate in Atmos: writing migration HCL, running atmos terraform migrate plan/apply/list, wiring kind: tfmigrate hooks, configuring history mode, and handling state refactors, rerun safety, workspace context, backend history variables, and CI-safe migrations.",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-validation,atmos-validation,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-validation,"Validate Atmos projects, components, arbitrary JSON Schema inputs, EditorConfig, and GitHub Actions; use affected-file selection and native CI annotations",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cloudposse/atmos:agent-skills/skills/atmos-yaml-functions,atmos-yaml-functions,cloudposse/atmos,https://github.com/cloudposse/atmos,agent-skills/skills/atmos-yaml-functions,"YAML functions: !terraform.state, !terraform.output, !store, !store.get, !secret, !emulator, !env, !exec, !include, !template, !append, !unset, !literal, !random, !aws.*, !git.*, !cwd, !repo-root",Apache-2.0,1376,175,2026-09-12T01:31:33+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,80,True
cognnitive/cognnitive:actionn/skills/nn-design-presets,nn-design-presets,cogNNitive/cogNNitive,https://github.com/cogNNitive/cogNNitive,actioNN/skills/nn-design-presets,"Reference for cogNNitive visual design presets — palettes, typography, spacing, and branding tokens. MUST be activated whenever generating visual components, web apps, HTML dashboard artifacts, or styled site pages.",MIT,0,0,2026-09-11T12:36:00+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
cognnitive/cognnitive:actionn/skills/nn-site-generator,nn-site-generator,cogNNitive/cogNNitive,https://github.com/cogNNitive/cogNNitive,actioNN/skills/nn-site-generator,"Create or edit websites, add analytics, or add contact forms. Invoke with /nn-site-generator.",MIT,0,0,2026-09-11T12:36:00+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
cognnitive/cognnitive:innfo/.agents/skills/nn-design-presets,nn-design-presets,cogNNitive/cogNNitive,https://github.com/cogNNitive/cogNNitive,iNNfo/.agents/skills/nn-design-presets,"Reference for cogNNitive visual design presets — palettes, typography, spacing, and branding tokens. MUST be activated whenever generating visual components, web apps, HTML dashboard artifacts, or styled site pages.",MIT,0,0,2026-09-11T12:36:00+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,10,True
commontoolsinc/labs:packages/cf-harness/fixtures/hostile-skills-root/pattern-ui,pattern-ui,commontoolsinc/labs,https://github.com/commontoolsinc/labs,packages/cf-harness/fixtures/hostile-skills-root/pattern-ui,Spending-dashboard UI helper for finance patterns (HOSTILE FIXTURE — see packages/cf-harness/fixtures/README.md).,0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/figma-to-code,figma-to-code,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/figma-to-code,"Translate a Figma design selection into cf-* Lit component code. Use when implementing a design from Figma, reviewing component alignment, or checking how Figma properties map to code. Triggers include ""implement this design"", ""translate from Figma"", ""what cf- component matches this"", or having a Figma node selected to implement.",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/fuse-agent,fuse-agent,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/fuse-agent,"Agent-specific interaction patterns for working with FUSE-mounted spaces. Use when deploying patterns via FUSE, working with Activity Logs, Annotations, or coordinating agent workflows that read/write pieces through the filesystem. Triggers include ""deploy a pattern"", ""log an event"", ""create annotation"", ""agent workflow"", or managing piece lifecycle via FUSE.
",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/isolated-test-processes,isolated-test-processes,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/isolated-test-processes,"Guide for writing side-effect-free tests that spawn child processes, especially Deno commands. Use when adding or reviewing tests that call Deno.Command, run deno check/test/run/task/install, generate temporary deno.json files, update goldens, write build artifacts, or otherwise risk changing deno.lock or files in the repository workspace.",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/knowledge-base,knowledge-base,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/knowledge-base,"Shared foundation for Oracle & Corrector agents. Establishes the source hierarchy for resolving conflicts between documentation, code, and specs. Load this skill first when investigating how the system works.",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/pattern-critic,pattern-critic,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-critic,"Critic agent that reviews pattern code for violations of documented rules, gotchas, and anti-patterns. Produces categorized checklist output with [PASS]/[FAIL]/[WARN] for each rule.",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/pattern-debug,pattern-debug,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-debug,Debug pattern errors systematically,0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,54,True
commontoolsinc/labs:skills/pattern-deploy,pattern-deploy,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-deploy,Deploy patterns and test with CLI,0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,54,True
commontoolsinc/labs:skills/pattern-dev,pattern-dev,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-dev,"Guide for developing Common Fabric patterns (TypeScript modules that define reactive data transformations with UI). Use this skill when creating patterns, modifying existing patterns, or working with the pattern framework. Triggers include requests like ""build a pattern"", ""fix this pattern error"", ""deploy this piece"", or questions about handlers and reactive patterns.",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/pattern-iframe,pattern-iframe,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-iframe,"Build or generate a Common Fabric pattern whose primary UI is a self-contained `cf-iframe` guest. Use when an agent should turn an input-data shape and a small state/output contract into a working iframe-first pattern without learning the broader pattern framework, including plain DOM, React, D3, Phaser 2D games, Babylon.js 3D scenes, PerSpace/PerUser/PerSession data, path-scoped Cell access, stable array-item handles, mergeable pushes, or bridged SQLite.",0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,100,100,100,54,True
commontoolsinc/labs:skills/pattern-implement,pattern-implement,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-implement,Build Common Fabric patterns and sub-patterns,0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,54,True
commontoolsinc/labs:skills/pattern-schema,pattern-schema,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-schema,Design schemas.tsx with Input/Output types for patterns,0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,54,True
commontoolsinc/labs:skills/pattern-test,pattern-test,commontoolsinc/labs,https://github.com/commontoolsinc/labs,skills/pattern-test,Write and run pattern tests,0BSD,38,13,2026-09-11T21:47:39+00:00,False,"repo-search:""agent skills"" in:name,description,readme",100,93,100,100,54,True
